Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"01/31/2019 17:33:09","3","ASSISB-Assist","BPD190131-007850","20190131-0001072"
"01/31/2019 14:34:09","3","PARKIB-Parking Complaint/Issue","BPD190131-007792",""
"01/31/2019 14:42:54","3","NARCOB-Narcotics/Drug viol","BPD190131-007796","20190131-0001062"
"01/31/2019 14:51:05","3","PARKIB-Parking Complaint/Issue","BPD190131-007800",""
"01/31/2019 14:51:22","3","OAAB-Other Agency Assis","BPDBC190131-007802",""
"02/01/2019 00:48:00","3","SASL3B-Sex Assault C","BPD190201-007934","20190201-0001082"
"01/31/2019 23:05:02","3","PARKIB-Parking Complaint/Issue","BPD190131-007920",""
"01/31/2019 23:19:51","3","NARCOB-Narcotics/Drug viol","",""
"02/01/2019 07:18:47","3","PARKIB-Parking Complaint/Issue","BPD190201-007952","20190201-0001086"
"01/31/2019 22:04:00","3","ASSISB-Assist","BPD190131-007904",""
"02/01/2019 09:27:35","3","HARAS3B-Harassment C","BPD190201-007987",""
"02/01/2019 09:30:34","3","PARKIB-Parking Complaint/Issue","BPD190201-007990",""
"02/01/2019 09:35:42","3","PARKIB-Parking Complaint/Issue","BPD190201-007993",""
"02/01/2019 10:07:09","3","FRAUD3B-Fraud C","BPD190201-008001",""
"02/01/2019 10:08:54","3","PARKIB-Parking Complaint/Issue","BPD190201-008003",""
"02/01/2019 10:12:12","3","HARAS3B-Harassment C","BPD190201-008004",""
"02/01/2019 10:13:06","3","ASSAU3B-Assault C","BPD190201-008005","20190201-0001095"
"02/01/2019 11:57:09","3","HARAS3B-Harassment C","BPD190201-008046",""
"02/01/2019 11:05:34","3","FRAUD3B-Fraud C","BPD190201-008024",""
"02/01/2019 11:05:53","3","PARKIB-Parking Complaint/Issue","BPD190201-008025",""
"02/01/2019 11:07:24","3","FRAUD3B-Fraud C","BPD190201-008026","20190201-0001098"
"02/01/2019 11:10:59","3","HARAS3B-Harassment C","BPD190201-008028",""
"02/01/2019 12:16:42","3","OAAB-Other Agency Assis","BPD190201-008054",""
"02/01/2019 12:23:23","3","FRAUD3B-Fraud C","BPD190201-008057",""
"02/01/2019 12:42:39","3","NARCOB-Narcotics/Drug viol","BPD190201-008063","20190201-0001102"
"02/01/2019 12:51:48","3","OAAB-Other Agency Assis","BPDBC190201-008066",""
"02/01/2019 14:22:05","3","FRAUD3B-Fraud C","BPD190201-008088",""
"02/01/2019 14:54:23","3","OAAB-Other Agency Assis","BPDBC190201-008100",""
"02/01/2019 15:25:20","3","PARKIB-Parking Complaint/Issue","BPD190201-008111","20190201-0001111"
"02/01/2019 15:29:06","3","HARAS3B-Harassment C","BPD190201-008112",""
"02/01/2019 15:36:10","3","PARKIB-Parking Complaint/Issue","BPD190201-008116","20190201-0001112"
"01/31/2019 13:17:00","3","PARKIB-Parking Complaint/Issue","BPD190131-007753",""
"02/01/2019 16:23:18","3","ASSISB-Assist","BPD190201-008136",""
"02/01/2019 16:24:42","3","CIVILB - Civil Assist","BPD190201-008138",""
"02/01/2019 16:38:49","3","OAAB-Other Agency Assis","BPDBC190201-008144",""
"02/01/2019 16:38:56","3","OAAB-Other Agency Assis","BPDBC190201-008145",""
"02/01/2019 16:45:09","3","PARKIB-Parking Complaint/Issue","BPD190201-008150",""
"02/01/2019 16:56:33","3","HARAS3B-Harassment C","BPD190201-008154",""
"02/01/2019 17:00:14","3","PARKIB-Parking Complaint/Issue","BPD190201-008155",""
"02/01/2019 17:47:34","3","OAAB-Other Agency Assis","UCBP190201-008163",""
"02/01/2019 18:39:17","3","ASSISB-Assist","BPD190201-008172",""
"02/01/2019 19:08:00","3","PARKIB-Parking Complaint/Issue","BPD190201-008177","20190201-0001123"
"02/01/2019 19:13:18","3","OAAB-Other Agency Assis","BPD190201-008179",""
"02/01/2019 21:44:30","3","HARAS3B-Harassment C","BPD190201-008200",""
"02/01/2019 22:38:51","3","ASSISB-Assist","BPD190201-008210",""
"02/01/2019 20:49:20","3","ASSISB-Assist","BPD190201-008193",""
"02/02/2019 00:04:52","3","PARKIB-Parking Complaint/Issue","BPD190202-008241",""
"02/01/2019 23:04:17","3","ASSISB-Assist","BPD190201-008220",""
"02/02/2019 01:22:21","3","DISTU2B - Disturbance J/O","BPD190202-008252",""
"02/02/2019 02:37:15","3","SASL3B-Sex Assault C","BPD190202-008275","20190202-0001135"
"02/02/2019 09:21:46","3","SUSPI3B-Suspicious C","BPD190202-008324",""
"02/02/2019 09:23:45","3","TRESP3B-Trespassing C","BPD190202-008325",""
"02/02/2019 09:35:23","3","CRMIS3B - Criminal Mis C","BPD190202-008328","20190202-0001141"
"02/02/2019 10:35:06","3","CRMIS3B - Criminal Mis C","BPD190202-008341","20190202-0001142"
"02/02/2019 10:35:12","3","FRAUD3B-Fraud C","BPD190202-008342",""
"02/02/2019 10:41:50","3","FRAUD3B-Fraud C","BPD190202-008345","20190202-0001144"
"02/02/2019 11:41:26","3","FRAUD3B-Fraud C","BPD190202-008362",""
"02/02/2019 14:11:34","3","HARAS3B-Harassment C","BPD190202-008402",""
"02/02/2019 13:40:54","3","HARAS3B-Harassment C","BPD190202-008395",""
"02/02/2019 05:54:24","3","ASSISB-Assist","BPD190202-008294",""
"02/02/2019 19:28:33","3","SUSPI3B-Suspicious C","BPD190202-008478",""
"02/02/2019 19:31:42","3","ASSAU3B-Assault C","BPD190202-008480","20190202-0001164"
"02/02/2019 17:44:47","3","SUSPI3B-Suspicious C","BPD190202-008461",""
"02/02/2019 21:31:56","3","ODORB-Odor Invest","BPD190202-008504",""
"02/02/2019 21:51:20","3","ASSISB-Assist","BPD190202-008510",""
"02/02/2019 20:23:54","3","OAAB-Other Agency Assis","LGBP190202-008489",""
"02/02/2019 23:57:37","3","OAAB-Other Agency Assis","BPD190202-008552",""
"02/03/2019 01:55:10","3","ASSISB-Assist","BPD190203-008574",""
"02/03/2019 03:39:54","3","CRMIS3B - Criminal Mis C","BPD190203-008588",""
"02/03/2019 10:17:32","3","PARKIB-Parking Complaint/Issue","BPD190203-008648",""
"02/03/2019 10:29:16","3","FRAUD3B-Fraud C","BPD190203-008652",""
"02/03/2019 14:59:10","3","OAAB-Other Agency Assis","BPD190203-008719",""
"02/03/2019 15:02:52","3","FRAUD3B-Fraud C","BPD190203-008720",""
"02/03/2019 14:19:28","3","PARKIB-Parking Complaint/Issue","BPD190203-008712",""
"02/03/2019 12:50:20","3","TRESP3B-Trespassing C","BPD190203-008686","20190203-0001193"
"02/03/2019 12:56:36","3","HARAS3B-Harassment C","BPD190203-008689",""
"02/03/2019 12:59:01","3","PARKIB-Parking Complaint/Issue","BPD190203-008692",""
"02/03/2019 13:13:30","3","FRAUD3B-Fraud C","BPD190203-008695","20190203-0001199"
"02/03/2019 11:58:25","3","SASL3B-Sex Assault C","BPD190203-008676",""
"02/03/2019 07:48:00","3","SUSPI3B-Suspicious C","BPD190203-008610","20190203-0001181"
"02/03/2019 16:09:12","3","ASSISB-Assist","BPD190203-008736","20190203-0001203"
"02/03/2019 16:31:38","3","PARKIB-Parking Complaint/Issue","BPD190203-008740",""
"02/03/2019 17:14:30","3","ASSISB-Assist","BPD190203-008749","20190203-0001205"
"02/03/2019 12:45:06","3","CRTRE3B - Criminal Tresp C","NDBP190203-008684",""
"02/03/2019 22:50:28","3","OAAB-Other Agency Assis","BPD190203-008792",""
"02/03/2019 23:36:11","3","OAAB-Other Agency Assis","BPDBC190203-008794",""
"02/03/2019 20:08:33","3","SUSPI3B-Suspicious C","BPD190203-008769",""
"02/03/2019 18:40:21","3","SUSPI3B-Suspicious C","BPD190203-008760",""
"02/03/2019 19:09:24","3","CRMIS3B - Criminal Mis C","BPD190203-008762","20190203-0001207"
"02/04/2019 03:05:18","3","OAAB-Other Agency Assis","UCBP190204-008819",""
"02/04/2019 07:03:23","3","PARKIB-Parking Complaint/Issue","BPD190204-008837","20190204-0001216"
"02/04/2019 07:45:49","3","PARKIB-Parking Complaint/Issue","BPD190204-008843",""
"02/04/2019 08:10:04","3","PARKIB-Parking Complaint/Issue","BPD190204-008852",""
"02/04/2019 08:59:02","3","PARKIB-Parking Complaint/Issue","BPD190204-008861",""
"02/04/2019 09:46:46","3","SUSPI3B-Suspicious C","BPD190204-008876",""
"02/04/2019 09:48:23","3","HARAS3B-Harassment C","BPD190204-008877",""
"02/04/2019 13:01:48","3","CRMIS3B - Criminal Mis C","BPD190204-008930",""
"02/04/2019 13:03:28","3","FRAUD3B-Fraud C","BPD190204-008938",""
"02/04/2019 13:04:10","3","HARAS3B-Harassment C","BPD190204-008940",""
"02/04/2019 12:28:59","3","FRAUD3B-Fraud C","BPD190204-008908",""
"02/04/2019 12:30:06","3","HARAS3B-Harassment C","BPD190204-008910",""
"02/04/2019 12:30:59","3","HARAS3B-Harassment C","BPD190204-008911",""
"02/04/2019 11:16:22","3","OAAB-Other Agency Assis","BPD190204-008895",""
"02/04/2019 11:47:52","3","PARKIB-Parking Complaint/Issue","BPD190204-008902",""
"02/04/2019 11:41:07","3","CRTRE3B - Criminal Tresp C","BPD190204-008900","20190204-0001229"
"02/04/2019 13:29:54","3","FRAUD3B-Fraud C","BPD190204-008991",""
"02/04/2019 13:23:01","3","HARAS3B-Harassment C","BPD190204-008974",""
"02/04/2019 13:23:44","3","FRAUD3B-Fraud C","BPD190204-008976",""
"02/04/2019 13:23:54","3","CRTRE3B - Criminal Tresp C","BPD190204-008977","20190204-0001232"
"02/04/2019 13:05:18","3","CRMIS3B - Criminal Mis C","BPD190204-008944",""
"02/04/2019 13:06:01","3","HARAS3B-Harassment C","BPD190204-008946",""
"02/04/2019 12:50:45","3","HARAS3B-Harassment C","BPD190204-008920",""
"02/04/2019 13:09:26","3","CRTRE3B - Criminal Tresp C","BPD190204-008955",""
"02/04/2019 13:09:44","3","FRAUD3B-Fraud C","BPD190204-008956",""
"02/04/2019 13:11:01","3","HARAS3B-Harassment C","BPD190204-008960",""
"02/04/2019 13:11:24","3","CRMIS3B - Criminal Mis C","BPD190204-008961",""
"02/04/2019 13:21:41","3","FRAUD3B-Fraud C","BPD190204-008970",""
"02/04/2019 14:09:43","3","FRAUD3B-Fraud C","BPD190204-009054",""
"02/04/2019 14:12:52","3","CRMIS3B - Criminal Mis C","BPD190204-009064",""
"02/04/2019 14:14:59","3","CRMIS3B - Criminal Mis C","BPD190204-009070",""
"02/04/2019 14:16:12","3","CRTRE3B - Criminal Tresp C","BPD190204-009073",""
"02/04/2019 14:29:19","3","FRAUD3B-Fraud C","BPD190204-009078",""
"02/04/2019 14:45:48","3","FRAUD3B-Fraud C","BPD190204-009084",""
"02/04/2019 14:06:10","3","FRAUD3B-Fraud C","BPD190204-009047",""
"02/04/2019 14:06:33","3","CRMIS3B - Criminal Mis C","BPD190204-009048",""
"02/04/2019 14:03:38","3","HARAS3B-Harassment C","BPD190204-009040",""
"02/04/2019 14:01:38","3","FRAUD3B-Fraud C","BPD190204-009035",""
"02/04/2019 13:55:34","3","CRTRE3B - Criminal Tresp C","BPD190204-009013",""
"02/04/2019 13:32:23","3","CRTRE3B - Criminal Tresp C","BPD190204-008996",""
"02/04/2019 13:32:53","3","CRTRE3B - Criminal Tresp C","BPD190204-008997",""
"02/04/2019 15:33:01","3","CRMIS3B - Criminal Mis C","BPD190204-009106",""
"02/04/2019 13:57:50","3","CRTRE3B - Criminal Tresp C","BPD190204-009022",""
"02/04/2019 15:10:10","3","PARKIB-Parking Complaint/Issue","BPD190204-009095",""
"02/04/2019 15:18:13","3","HARAS3B-Harassment C","BPD190204-009097","20190204-0001236"
"02/04/2019 15:22:55","3","CRMIS3B - Criminal Mis C","BPD190204-009100","20190204-0001240"
"02/04/2019 18:50:06","3","PARKIB-Parking Complaint/Issue","BPD190204-009151",""
"02/04/2019 16:04:34","3","PARKIB-Parking Complaint/Issue","BPD190204-009118",""
"02/04/2019 16:06:53","3","FRAUD3B-Fraud C","BPD190204-009119",""
"02/04/2019 17:04:31","3","HARAS3B-Harassment C","BPD190204-009133",""
"02/04/2019 17:20:28","3","OAAB-Other Agency Assis","BPD190204-009135",""
"02/04/2019 19:19:45","3","ASSISB-Assist","BPD190204-009155",""
"02/04/2019 19:21:32","3","HARAS3B-Harassment C","BPD190204-009139",""
"02/04/2019 23:00:27","3","OAAB-Other Agency Assis","BPD190204-009176",""
"02/04/2019 23:24:44","3","ASSISB-Assist","BPD190204-009177","20190204-0001248"
"02/05/2019 05:36:15","3","OAAB-Other Agency Assis","UCBP190205-009204","20190205-0001251"
"02/05/2019 08:07:40","3","PARKIB-Parking Complaint/Issue","BPD190205-009219",""
"02/05/2019 11:54:50","3","PARKIB-Parking Complaint/Issue","BPD190205-009282",""
"02/05/2019 11:45:01","3","PARKIB-Parking Complaint/Issue","BPD190205-009277",""
"02/05/2019 11:45:51","3","PARKIB-Parking Complaint/Issue","BPD190205-009278",""
"02/05/2019 13:14:24","3","SUSPI3B-Suspicious C","BPD190205-009313",""
"02/05/2019 12:32:22","3","PARKIB-Parking Complaint/Issue","BPD190205-009292",""
"02/05/2019 12:40:06","3","PARKIB-Parking Complaint/Issue","BPD190205-009298",""
"02/05/2019 16:11:42","3","PARKIB-Parking Complaint/Issue","BPD190205-009369",""
"02/05/2019 16:58:42","3","PARKIB-Parking Complaint/Issue","BPD190205-009386",""
"02/05/2019 14:28:58","3","HARAS3B-Harassment C","BPD190205-009342","20190205-0001269"
"02/05/2019 13:42:12","3","HARAS3B-Harassment C","BPD190205-009326",""
"02/05/2019 13:48:52","3","PARKIB-Parking Complaint/Issue","BPD190205-009329",""
"02/05/2019 17:50:05","3","PARKIB-Parking Complaint/Issue","BPD190205-009395",""
"02/05/2019 18:26:34","3","FRAUD3B-Fraud C","BPD190205-009401","20190205-0001278"
"02/05/2019 20:04:36","3","ASSISB-Assist","BPD190205-009418","20190205-0001285"
"02/05/2019 18:39:43","3","ASSAU3B-Assault C","BPD190205-009404","20190205-0001286"
"02/06/2019 02:59:47","3","OAAB-Other Agency Assis","BPD190206-009466",""
"02/06/2019 05:30:45","3","SASL3B-Sex Assault C","BPD190206-009474","20190206-0001291"
"02/06/2019 00:46:30","3","ASSISB-Assist","BPD190206-009446",""
"02/05/2019 21:33:44","3","SUSPI3B-Suspicious C","BPD190205-009427",""
"02/06/2019 11:02:48","3","DTFB-Drug Task Force","BPD190206-009530",""
"02/06/2019 08:40:13","3","PARKIB-Parking Complaint/Issue","BPD190206-009496",""
"02/06/2019 08:48:56","3","PARKIB-Parking Complaint/Issue","BPD190206-009499",""
"02/06/2019 08:49:20","3","PARKIB-Parking Complaint/Issue","BPD190206-009501",""
"02/06/2019 15:54:26","3","SUSPI3B-Suspicious C","BPD190206-009606",""
"02/06/2019 15:57:17","3","FRAUD3B-Fraud C","BPD190206-009609",""
"02/06/2019 15:51:50","3","FRAUD3B-Fraud C","BPD190206-009603",""
"02/06/2019 15:28:55","3","PARKIB-Parking Complaint/Issue","BPD190206-009594",""
"02/06/2019 11:47:34","3","HARAS3B-Harassment C","BPD190206-009542",""
"02/06/2019 11:22:33","3","HARAS3B-Harassment C","BPD190206-009537","20190206-0001301"
"02/06/2019 13:54:21","3","FRAUD3B-Fraud C","BPD190206-009569",""
"02/06/2019 14:16:34","3","ASSISB-Assist","BPD190206-009577",""
"02/06/2019 14:19:32","3","ASSISB-Assist","BPD190206-009578",""
"02/06/2019 16:07:00","3","SUSPI3B-Suspicious C","BPD190206-009615",""
"02/06/2019 16:42:59","3","CIVILB - Civil Assist","BPD190206-009631",""
"02/06/2019 17:21:26","3","CIVILB - Civil Assist","BPD190206-009646",""
"02/06/2019 17:34:18","3","FRAUD3B-Fraud C","BPD190206-009647",""
"02/06/2019 16:53:04","3","OAAB-Other Agency Assis","UCBP190206-009636",""
"02/06/2019 16:58:40","3","CRMIS2B -Criminal Mis J/O","BPD190206-009638",""
"02/06/2019 17:01:37","3","ASSISB-Assist","BPD190206-009639","20190206-0001326"
"02/06/2019 18:39:00","3","FRAUD3B-Fraud C","BPD190206-009659",""
"02/06/2019 19:18:49","3","PARKIB-Parking Complaint/Issue","BPD190206-009673",""
"02/06/2019 20:08:13","3","HARAS3B-Harassment C","BPD190206-009645",""
"02/07/2019 00:07:13","3","ASSISB-Assist","BPD190207-009714",""
"02/07/2019 10:52:04","3","PARKIB-Parking Complaint/Issue","BPD190207-009788",""
"02/07/2019 11:12:05","3","PARKIB-Parking Complaint/Issue","BPD190207-009793",""
"02/07/2019 07:57:41","3","PARKIB-Parking Complaint/Issue","BPDBC190207-009754",""
"02/07/2019 03:15:04","3","ODORB-Odor Invest","BPD190207-009727",""
"02/07/2019 04:36:40","3","ASSISB-Assist","BPD190207-009736",""
"02/07/2019 01:04:05","3","ASSISB-Assist","BPD190206-009697",""
"02/07/2019 11:20:26","3","FRAUD3B-Fraud C","BPD190207-009797",""
"02/07/2019 11:32:27","3","HARAS3B-Harassment C","BPD190207-009801",""
"02/07/2019 09:52:37","3","PARKIB-Parking Complaint/Issue","BPD190207-009774",""
"02/07/2019 10:27:13","3","COENFB - Code Enforcement","BPD190207-009779",""
"02/07/2019 12:47:26","3","HARAS3B-Harassment C","BPD190207-009830",""
"02/07/2019 12:50:17","3","PARKIB-Parking Complaint/Issue","BPD190207-009831",""
"02/07/2019 14:02:08","3","PARKIB-Parking Complaint/Issue","BPD190207-009842",""
"02/07/2019 14:59:21","3","PARKIB-Parking Complaint/Issue","BPD190207-009855",""
"02/07/2019 15:14:05","3","CRTRE3B - Criminal Tresp C","BPD190207-009867",""
"02/07/2019 15:15:18","3","FRAUD3B-Fraud C","BPD190207-009868",""
"02/07/2019 15:18:14","3","HARAS3B-Harassment C","BPD190207-009871",""
"02/07/2019 15:22:43","3","PARKIB-Parking Complaint/Issue","BPD190207-009833",""
"02/07/2019 16:38:34","3","NARCOB-Narcotics/Drug viol","BPD190207-009908",""
"02/07/2019 16:03:56","3","FRAUD3B-Fraud C","BPD190207-009895","20190207-0001353"
"02/07/2019 18:18:10","3","OAAB-Other Agency Assis","BPDBC190207-009930",""
"02/07/2019 19:58:45","3","ASSISB-Assist","BPD190207-009945",""
"02/07/2019 20:23:40","3","PARKIB-Parking Complaint/Issue","BPD190207-009948",""
"02/07/2019 21:07:02","3","ASSISB-Assist","BPD190207-009955",""
"02/07/2019 23:19:25","3","HARAS3B-Harassment C","BPD190207-009966","20190207-0001366"
"02/08/2019 07:19:02","3","PARKIB-Parking Complaint/Issue","BPD190208-010011","20190208-0001370"
"02/08/2019 02:54:06","3","ASSISB-Assist","BPD190208-009992",""
"02/08/2019 09:30:12","3","PARKIB-Parking Complaint/Issue","BPD190208-010041",""
"02/08/2019 09:50:03","3","PARKIB-Parking Complaint/Issue","BPD190208-010048",""
"02/08/2019 10:23:29","3","PARKIB-Parking Complaint/Issue","BPD190208-010058",""
"02/08/2019 16:42:09","3","ASSAU3B-Assault C","BPD190208-010207",""
"02/08/2019 15:53:23","3","ASSISB-Assist","BPD190208-010193",""
"02/08/2019 15:48:25","3","PARKIB-Parking Complaint/Issue","BPD190208-010190",""
"02/08/2019 15:10:41","3","FRAUD3B-Fraud C","BPD190208-010152",""
"02/08/2019 15:11:06","3","HARAS3B-Harassment C","BPD190208-010153",""
"02/08/2019 15:18:22","3","CRTRE3B - Criminal Tresp C","BPD190208-010173",""
"02/08/2019 15:18:41","3","CRTRE3B - Criminal Tresp C","BPD190208-010174",""
"02/08/2019 15:29:45","3","ASSISB-Assist","BPD190208-010180",""
"02/08/2019 15:16:21","3","CRMIS3B - Criminal Mis C","BPD190208-010166",""
"02/08/2019 15:16:40","3","FRAUD3B-Fraud C","BPD190208-010167",""
"02/08/2019 15:16:57","3","CRMIS3B - Criminal Mis C","BPD190208-010168",""
"02/08/2019 15:17:15","3","HARAS3B-Harassment C","BPD190208-010169",""
"02/08/2019 15:17:31","3","FRAUD3B-Fraud C","BPD190208-010170",""
"02/08/2019 15:12:50","3","HARAS3B-Harassment C","BPD190208-010157",""
"02/08/2019 15:13:11","3","CRTRE3B - Criminal Tresp C","BPD190208-010158",""
"02/08/2019 15:14:18","3","FRAUD3B-Fraud C","BPD190208-010161",""
"02/08/2019 14:37:39","3","CRMIS3B - Criminal Mis C","BPD190208-010134","20190208-0001397"
"02/08/2019 13:34:04","3","FRAUD3B-Fraud C","BPD190208-010115",""
"02/08/2019 14:18:34","3","PARKIB-Parking Complaint/Issue","BPD190208-010127",""
"02/08/2019 11:42:11","3","ASSISB-Assist","BPD190208-010079",""
"02/08/2019 11:57:45","3","COENFB - Code Enforcement","BPD190208-010085",""
"02/08/2019 10:31:15","3","NARCOB-Narcotics/Drug viol","BPD190208-010065",""
"02/08/2019 12:15:08","3","PARKIB-Parking Complaint/Issue","BPD190208-010088",""
"02/08/2019 12:26:58","3","PARKIB-Parking Complaint/Issue","BPD190208-010090","20190208-0001383"
"02/08/2019 13:08:54","3","HARAS3B-Harassment C","BPD190208-010110","20190208-0001387"
"02/08/2019 19:17:19","3","CRTRE3B - Criminal Tresp C","BPD190208-010236","20190208-0001398"
"02/08/2019 18:51:58","3","PARKIB-Parking Complaint/Issue","BPD190208-010232",""
"02/08/2019 17:29:20","3","HARAS3B-Harassment C","BPD190208-010218",""
"02/08/2019 16:48:45","3","PARKIB-Parking Complaint/Issue","BPD190208-010211",""
"02/08/2019 16:58:02","3","CRMIS3B - Criminal Mis C","BPD190208-010214",""
"02/08/2019 18:00:28","3","ASSISB-Assist","BPD190208-010228",""
"02/08/2019 17:39:32","3","PARKIB-Parking Complaint/Issue","BPD190208-010222",""
"02/08/2019 22:22:03","3","OAAB-Other Agency Assis","BPDBC190208-010271",""
"02/08/2019 20:24:51","3","ASSISB-Assist","BPD190208-010248",""
"02/08/2019 22:19:10","3","ASSISB-Assist","BPD190208-010268",""
"02/09/2019 02:16:02","3","OAAB-Other Agency Assis","UCBP190209-010310",""
"02/09/2019 02:16:06","3","OAAB-Other Agency Assis","UCBP190209-010311",""
"02/09/2019 04:33:55","3","ASSISB-Assist","BPD190209-010322","20190209-0001406"
"02/09/2019 08:15:11","3","CRMIS3B - Criminal Mis C","BPD190209-010338","20190209-0001409"
"02/09/2019 08:24:24","3","CRTRE3B - Criminal Tresp C","BPD190209-010341","20190209-0001411"
"02/09/2019 08:39:31","3","PARKIB-Parking Complaint/Issue","BPD190209-010345",""
"02/09/2019 09:41:16","3","PARKIB-Parking Complaint/Issue","BPD190209-010357",""
"02/09/2019 11:46:17","3","PARKIB-Parking Complaint/Issue","BPD190209-010390",""
"02/09/2019 10:50:24","3","NARCOB-Narcotics/Drug viol","BPD190209-010376","20190209-0001415"
"02/09/2019 10:51:48","3","CRMIS3B - Criminal Mis C","BPD190209-010377",""
"02/09/2019 13:15:44","3","OAAB-Other Agency Assis","LOBP190209-010407",""
"02/09/2019 14:22:33","3","HARAS3B-Harassment C","BPD190209-010432",""
"02/09/2019 15:08:41","3","HARAS3B-Harassment C","BPD190209-010439","20190209-0001429"
"02/09/2019 15:22:01","3","OAAB-Other Agency Assis","BPDBC190209-010444",""
"02/09/2019 15:58:14","3","ASSISB-Assist","BPD190209-010453",""
"02/09/2019 16:01:34","3","FRAUD3B-Fraud C","BPD190209-010457",""
"02/09/2019 16:50:48","3","HARAS3B-Harassment C","BPD190209-010470",""
"02/09/2019 17:26:33","3","PARKIB-Parking Complaint/Issue","BPD190209-010476",""
"02/09/2019 19:09:13","3","PARKIB-Parking Complaint/Issue","BPD190209-010499",""
"02/09/2019 19:44:31","3","HARAS3B-Harassment C","BPD190209-010504","20190209-0001434"
"02/09/2019 20:10:08","3","FRAUD3B-Fraud C","BPD190209-010510",""
"02/09/2019 20:59:02","3","PARKIB-Parking Complaint/Issue","BPD190209-010516",""
"02/09/2019 21:30:51","3","ASSISB-Assist","BPD190209-010522",""
"02/10/2019 00:10:36","3","ASSISB-Assist","BPD190210-010562",""
"02/09/2019 23:01:01","3","ASSISB-Assist","BPD190209-010539","20190209-0001438"
"02/09/2019 23:06:43","3","FIREWB-Fire Works Complaints","BPD190209-010541",""
"02/10/2019 01:23:09","3","ASSISB-Assist","BPD190210-010578",""
"02/10/2019 05:42:01","3","ASSISB-Assist","BPD190210-010614",""
"02/10/2019 07:31:52","3","PARKIB-Parking Complaint/Issue","BPD190210-010620",""
"02/10/2019 14:39:14","3","PARKIB-Parking Complaint/Issue","BPD190210-010700","20190210-0001455"
"02/10/2019 14:47:46","3","OAAB-Other Agency Assis","BPD190210-010701",""
"02/10/2019 13:46:52","3","OAAB-Other Agency Assis","BPD190210-010690",""
"02/10/2019 13:47:55","3","CRMIS3B - Criminal Mis C","BPD190210-010691","20190210-0001456"
"02/10/2019 14:04:33","3","MUNIB-Municipal Ord Violation","BPD190210-010696",""
"02/10/2019 10:26:11","3","ASSAU3B-Assault C","BPD190210-010648",""
"02/10/2019 08:45:02","3","PARKIB-Parking Complaint/Issue","BPD190210-010632",""
"02/10/2019 12:33:07","3","PARKIB-Parking Complaint/Issue","BPD190210-010673",""
"02/10/2019 17:52:31","3","ASSISB-Assist","BPD190210-010735",""
"02/10/2019 17:12:43","3","HARAS3B-Harassment C","BPD190210-010724","20190210-0001465"
"02/10/2019 22:48:27","3","NARCOB-Narcotics/Drug viol","BPD190210-010773",""
"02/12/2019 00:11:06","3","ASSISB-Assist","BPD190212-011064",""
"02/12/2019 01:02:15","3","OAAB-Other Agency Assis","BPD190212-011067",""
"02/10/2019 19:19:41","3","HARAS3B-Harassment C","BPD190210-010747",""
"02/10/2019 19:37:32","3","ASSISB-Assist","BPD190210-010751",""
"02/10/2019 15:44:06","3","CRMIS3B - Criminal Mis C","BPD190210-010714","20190210-0001462"
"02/12/2019 13:10:58","3","SUSPI3B-Suspicious C","BPD190212-011177","20190212-0001523"
"02/12/2019 13:12:35","3","CRMIS3B - Criminal Mis C","BPD190212-011179","20190212-0001524"
"02/12/2019 11:35:29","3","OAAB-Other Agency Assis","LGBP190212-011156",""
"02/12/2019 08:22:24","3","PARKIB-Parking Complaint/Issue","BPD190212-011102",""
"02/12/2019 06:07:33","3","OAAB-Other Agency Assis","BPDBC190212-011088",""
"02/12/2019 07:56:11","3","FRAUD3B-Fraud C","BPD190212-011097",""
"02/12/2019 09:44:28","3","ASSISB-Assist","BPD190212-011127",""
"02/12/2019 14:53:01","3","ODORB-Odor Invest","BPD190212-011204",""
"02/12/2019 14:58:54","3","NARCOB-Narcotics/Drug viol","BPD190212-011206",""
"02/12/2019 15:00:20","3","ASSISB-Assist","BPD190212-011207","20190212-0001530"
"02/12/2019 15:17:07","3","HARAS3B-Harassment C","BPD190212-011212",""
"02/12/2019 15:20:50","3","CRTRE3B - Criminal Tresp C","BPD190212-011214",""
"02/12/2019 15:21:58","3","FRAUD3B-Fraud C","BPD190212-011216",""
"02/12/2019 15:40:16","3","HARAS3B-Harassment C","BPD190212-011228","20190212-0001534"
"02/12/2019 15:42:37","3","FRAUD3B-Fraud C","BPD190212-011230",""
"02/12/2019 16:37:20","3","ASSISB-Assist","BPD190212-011243",""
"02/12/2019 14:28:41","3","ASSISB-Assist","BPD190212-011192",""
"02/12/2019 17:07:27","3","PARKIB-Parking Complaint/Issue","BPD190212-011250",""
"02/12/2019 17:09:32","3","ASSISB-Assist","BPD190212-011251",""
"02/12/2019 18:18:36","3","PARKIB-Parking Complaint/Issue","BPD190212-011268",""
"02/12/2019 19:38:05","3","ASSISB-Assist","BPD190212-011284","20190212-0001545"
"02/12/2019 20:24:12","3","FRAUD3B-Fraud C","BPD190212-011290",""
"02/12/2019 20:28:52","3","PARKIB-Parking Complaint/Issue","BPD190212-011291",""
"02/12/2019 20:32:19","3","ASSISB-Assist","BPD190212-011293",""
"02/12/2019 21:19:27","3","SUSPI3B-Suspicious C","BPD190212-011296",""
